PhraseId	SentenceId	Phrase	Sentiment
15983 	8369 	it 's a lousy one at that .	0 
15981 	8369 	a lousy one	0 
15985 	8370 	something cool	1 
15986 	8371 	truly good stuff	1 
15987 	8371 	truly good	1 
15988 	8373 	"In addition to gluing you to the edge of your seat , Changing Lanes is also a film of freshness , imagination and insight ."	1 
15989 	8373 	In addition to gluing you to the edge of your seat	1 
15990 	8373 	gluing you to the edge of your seat	1 
15991 	8373 	"Changing Lanes is also a film of freshness , imagination and insight ."	1 
15992 	8373 	"is also a film of freshness , imagination and insight ."	1 
15993 	8373 	"of freshness , imagination and insight"	1 
15991 	8377 	My only wish is that Celebi could take me back to a time before I saw this movie and I could just skip it .	0 
15995 	8377 	My only wish is that Celebi could take me back to a time before I saw this movie and I could just skip it	0 
15996 	8377 	I could just skip it	0 
15997 	8378 	"Imagine Kevin Smith , the blasphemous bad boy of suburban Jersey , if he were stripped of most of his budget and all of his sense of humor ."	0 
15998 	8378 	"Imagine Kevin Smith , the blasphemous bad boy of suburban Jersey , if he were stripped of most of his budget and all of his sense of humor"	0 
15999 	8378 	blasphemous bad	0 
16000 	8378 	he were stripped of most of his budget and all of his sense of humor	0 
16001 	8378 	were stripped of most of his budget and all of his sense of humor	0 
16002 	8383 	", the only way for a reasonably intelligent person to get through The Country Bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky ."	0 
16003 	8383 	the only way for a reasonably intelligent person to get through The Country Bears	0 
16001 	8381 	A powerful performance from Mel Gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16 .	1 
16005 	8381 	A powerful performance from Mel Gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16	1 
16006 	8381 	powerful performance	1 
16007 	8385 	is loopy and ludicrous ... that it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened .	0 
16008 	8385 	is loopy and ludicrous	0 
16009 	8385 	a bad-movie way	0 
16010 	8385 	bad-movie	0 
16011 	8385 	laborious pacing	0 
16012 	8386 	"By the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around ."	0 
16013 	8386 	By the time the plot grinds itself out in increasingly incoherent fashion	0 
16011 	8386 	grinds itself out in increasingly incoherent fashion	0 
16015 	8386 	in increasingly incoherent fashion	0 
16016 	8386 	", you might be wishing for a watch that makes time go faster rather than the other way around ."	0 
16017 	8386 	might be wishing for a watch that makes time go faster rather than the other way around .	0 
16018 	8386 	be wishing for a watch that makes time go faster rather than the other way around	0 
16019 	8386 	wishing for a watch that makes time go faster rather than the other way	0 
16020 	8389 	a movie with no reason for being	0 
16021 	8390 	"The movie has no respect for laws , political correctness or common decency"	0 
16022 	8390 	displays something more important	1 
16023 	8391 	too often into sugary sentiment and withholds delivery on the pell-mell pyrotechnics its punchy style promises .	0 
16021 	8393 	"dark , dull thriller"	0 
16025 	8100 	"Nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release ."	0 
16026 	8100 	"seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release ."	0 
16027 	8100 	"to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release"	0 
16028 	8100 	"have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release"	0 
16029 	8100 	"cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release"	0 
16030 	8101 	A movie that 's just plain awful but still	0 
16031 	8101 	that 's just plain awful but still	0 
16032 	8101 	's just plain awful but still	0 
16033 	8101 	just plain awful but still	0 
16031 	8101 	just plain awful but	0 
16035 	8101 	just plain awful	0 
16036 	8101 	plain awful	0 
16037 	8102 	A good documentary	1 
16038 	8101 	"is nothing compared to the movie 's contrived , lame screenplay and listless direction ."	0 
16039 	8101 	"is nothing compared to the movie 's contrived , lame screenplay and listless direction"	0 
16010 	8101 	"nothing compared to the movie 's contrived , lame screenplay and listless direction"	0 
16011 	8101 	"to the movie 's contrived , lame screenplay and listless direction"	0 
16012 	8101 	"the movie 's contrived , lame screenplay and listless direction"	0 
16013 	8101 	"the movie 's contrived , lame screenplay and"	0 
16011 	8101 	"the movie 's contrived , lame screenplay"	0 
16015 	8107 	Terminally brain dead production .	0 
16016 	8107 	Terminally brain dead production	0 
16017 	8109 	good to speak about other than the fact that it is relatively short	0 
16018 	8109 	overweight and out of shape	0 
16019 	8110 	winning and wildly fascinating work	1 
16050 	8111 	love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history	1 
16051 	8111 	it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history	1 
16052 	8111 	for the still-inestimable contribution they have made to our shared history	1 
16053 	8111 	the still-inestimable contribution they have made to our shared history	1 
16051 	8111 	still-inestimable contribution	1 
16055 	8112 	genre-busting film	1 
16056 	8112 	genre-busting	1 
16057 	8111 	great writer	1 
16058 	8115 	grisly corpse	0 
16059 	8115 	self-referential hot air	0 
16060 	8115 	the inspired performance of Tim Allen	1 
16061 	8115 	the inspired performance	1 
16062 	8115 	inspired performance	1 
16063 	8117 	effective film	1 
16061 	8117 	a director who understands how to create and sustain a mood	1 
16065 	8117 	understands how to create and sustain a mood	1 
16066 	8118 	Lagaan really is enormously good fun .	1 
16067 	8118 	really is enormously good fun .	1 
16068 	8118 	is enormously good fun .	1 
16069 	8118 	is enormously good fun	1 
16070 	8118 	enormously good fun	1 
16071 	8118 	enormously good	1 
16072 	8119 	"Cheap , vulgar dialogue and a plot that crawls along at a snail 's pace"	0 
16073 	8119 	vulgar dialogue and a plot that crawls along at a snail 's pace	0 
16071 	8119 	a plot that crawls along at a snail 's pace	0 
16075 	8119 	a snail 's pace	0 
16076 	8122 	The acting is n't much better .	0 
16077 	8121 	which I thought was rather clever	1 
16078 	8126 	with efficiency and an affection for the period	1 
16079 	8127 	"More mature than Fatal Attraction , more complete than Indecent Proposal and more relevant than 9 1\/2 Weeks , Unfaithful is at once intimate and universal cinema ."	1 
16080 	8129 	A very charming and funny movie .	1 
16081 	8129 	A very charming and funny movie	1 
16082 	8129 	very charming and funny	1 
16083 	8130 	ultimately pointless	0 
16081 	8130 	no substance	0 
16085 	8131 	`` ... something appears to have been lost in the translation this time .	0 
16086 	8132 	A period story about a Catholic boy who tries to help a Jewish friend get into heaven by sending the audience straight to hell .	0 
16087 	8132 	sending the audience straight to hell	0 
16088 	8133 	"A markedly inactive film , City is conversational bordering on confessional ."	0 
16089 	8133 	"A markedly inactive film ,"	0 
16090 	8137 	was n't at least watchable	0 
16091 	8138 	wonderfully speculative character	1 
16092 	8138 	wonderfully speculative	1 
16093 	8139 	want to string the bastard up .	0 
16091 	8139 	string the bastard up	0 
16095 	8111 	"Nonchalantly freaky and uncommonly pleasurable , Warm Water may well be the year 's best and most unpredictable comedy ."	1 
16096 	8111 	", Warm Water may well be the year 's best and most unpredictable comedy ."	1 
16097 	8111 	Warm Water may well be the year 's best and most unpredictable comedy .	1 
16098 	8111 	may well be the year 's best and most unpredictable comedy	1 
16099 	8111 	be the year 's best and most unpredictable comedy	1 
16100 	8111 	the year 's best and most unpredictable comedy	1 
16101 	8111 	best and most unpredictable comedy	1 
16102 	8111 	unpredictable comedy	1 
16103 	8112 	", the drama feels rigged and sluggish ."	0 
16101 	8112 	feels rigged and sluggish	0 
16105 	8111 	"Sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness ."	0 
16106 	8115 	What starts off as a possible Argentine American Beauty reeks like a room stacked with pungent flowers .	0 
16107 	8115 	Argentine American Beauty reeks	0 
16108 	8115 	American Beauty reeks	0 
16109 	8116 	"... by the time it 's done with us , Mira Nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find that human nature is pretty much the same all over ."	1 
16110 	8116 	"by the time it 's done with us , Mira Nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find that human nature is pretty much the same all over ."	1 
16111 	8116 	"by the time it 's done with us , Mira Nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find that human nature is pretty much the same all over"	1 
16112 	8116 	"by the time it 's done with us , Mira Nair 's new movie has its audience giddy with the delight of discovery ,"	1 
16113 	8117 	"Shot in rich , shadowy black-and-white , Devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives ."	1 
16111 	8119 	Staggeringly dreadful romance .	0 
16115 	8119 	dreadful romance .	0 
16116 	8150 	"This method almost never fails him , and it works superbly here ."	1 
16117 	8150 	fails him	0 
16118 	8150 	it works superbly here	1 
16119 	8150 	works superbly here	1 
16120 	8150 	works superbly	1 
16121 	8152 	Nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .	1 
16122 	8153 	"Maybe not a classic , but a movie the kids will want to see over and over again ."	1 
